chunk_id,file_id,outcome_statement,topic,umap_0,umap_1
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_001,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,Procurement deviates from full standardisation toward arrangements that preserve domestic participation while partially reducing costs.,12,5.816584,7.360913
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_002,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,Policy efforts from 1975 aim to increase national participation in defence procurement through domestic capability and industrial participation mechanisms.,0,4.931106,7.1322217
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_003,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,OIB is expected to support defence-industry development and international competitiveness when aligned to feasible domestic capabilities.,28,2.9255505,6.0935903
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_004,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,Co-production is systematically examined in large procurements and prioritised for goods that can be produced with limited infrastructure changes.,12,5.869893,7.58444
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_005,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,Co-produced goods are expected to cost more than non-offset off-the-shelf purchases.,7,8.433259,6.5431643
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_006,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,Greek OIB practice begins in 1985 and is institutionalised through directives applied to large defence (and some civil) procurement.,28,2.8980103,6.140051
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_007,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,"Suppliers are incentivised to propose more Category I/II activity (co-production, defence-industry purchases, technology) to meet obligations efficiently.",2,6.5697436,7.318155
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_008,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,Offset obligations are more enforceable and less likely to be met via non-delivery or un-replaced failed projects.,1,9.614155,6.8434505
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_009,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,Greek OIB governance is institutionalised through specialised offices and clearer division of labour across categories.,28,2.9013975,6.141052
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_010,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,A multi-component offset programme is implemented alongside the purchase to deliver diversified economic and industrial benefits.,3,8.376805,6.988326
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_011,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,Offset delivery is intended to be more reliable and disciplined than under unenforced commitments.,1,9.878285,7.2270136
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_012,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,"OIB delivers immediate economic benefits via investment projects and direct aerospace/engine component work, but governance can slow decision-making.",28,2.925223,6.100293
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_013,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,Domestic industrial capacity expands (facilities and employment) as a prerequisite to deliver co-production offsets.,27,6.1595964,8.701739
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_014,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,"Greek shipyards gain skills, training, and technology renewal and are expected to strengthen longer-term competitiveness.",27,5.907684,8.921594
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_015,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,Offset packages are rebalanced toward more defence-industry-related categories and become more deliverable.,3,6.8500338,6.2553368
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_016,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,Offset performance is backed by guarantees intended to strengthen compliance.,10,10.332914,7.317408
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_017,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,Domestic shipyards increase human capital and upgrade equipment as part of offset implementation.,27,6.146369,8.8686695
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_018,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,The Meko-200 package includes additional grants/royalties and related systems/testing work as compensations to the Greek public sector.,-1,3.1874368,6.5355506
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_019,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,"The Kanaris upgrading programme yields OIB exceeding contract value, mainly through technology transfer and know-how.",28,2.9159923,6.093324
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_020,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,"Materialisation of OIB programmes is delayed and SMEs remain characterised by short runs and high costs, weakening overall absorption capacity.",28,2.9215822,6.105722
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_021,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,OIB programmes face significant delays in materialisation.,28,2.9438932,6.13169
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_022,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,OIB benefits skew toward tourism/exports and away from technology transfer and capability upgrading.,28,2.936507,6.0858436
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_023,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,Greek co-production benefits in Mirage-related work are limited by low international sales and weak downstream ordering.,-1,3.178221,6.4969125
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_024,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,Technology-transfer benefits are harder to assess and may be contested or undervalued in practice.,13,7.4560857,9.990975
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_025,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,OIB programme implementation and capability gains are constrained by domestic financing and capacity barriers.,28,2.893244,6.0764775
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_026,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,Evaluation of OIB impacts on the Greek economy is particularly difficult.,28,2.9306407,6.1302633
07_offset_benefits_in_greek_defence_procurement_policy_developments_and_some_empirical_evidence_pdf__cmo_027,07-offset-benefits-in-greek-defence-procurement-policy-developments-and-some-empirical-evidence.pdf,Offsets are more likely to support defence-industry development when accompanied by policy measures that build absorptive capacity and strengthen enforcement.,3,6.4979124,6.117585
08_defense_industrialisation_through_offsets_the_case_of_japan_pdf__cmo_001,08-defense-industrialisation-through-offsets-the-case-of-japan.pdf,Japan develops a substantial domestic defence industry with high local procurement shares.,9,3.6541016,8.389055
08_defense_industrialisation_through_offsets_the_case_of_japan_pdf__cmo_002,08-defense-industrialisation-through-offsets-the-case-of-japan.pdf,Defence-industrial policy emphasises technology absorption and long-run self-sufficiency rather than short-run cost minimisation.,0,4.536104,7.694378
08_defense_industrialisation_through_offsets_the_case_of_japan_pdf__cmo_003,08-defense-industrialisation-through-offsets-the-case-of-japan.pdf,Licensed production becomes the primary vehicle for offsets-driven technology absorption.,11,7.8314705,9.254598
08_defense_industrialisation_through_offsets_the_case_of_japan_pdf__cmo_004,08-defense-industrialisation-through-offsets-the-case-of-japan.pdf,Procurement decisions systematically favour domestic production and learning even when licensing is required.,12,5.8142357,7.516073
08_defense_industrialisation_through_offsets_the_case_of_japan_pdf__cmo_005,08-defense-industrialisation-through-offsets-the-case-of-japan.pdf,"Domestic industries become the default producers for military equipment, with foreign sources used only when necessary.",0,4.2507505,7.87308
08_defense_industrialisation_through_offsets_the_case_of_japan_pdf__cmo_006,08-defense-industrialisation-through-offsets-the-case-of-japan.pdf,Domestic pressure for self-reliance in arms production rises.,5,5.1328335,9.779842
08_defense_industrialisation_through_offsets_the_case_of_japan_pdf__cmo_007,08-defense-industrialisation-through-offsets-the-case-of-japan.pdf,Japan pushes for greater autonomy and develops indigenous alternatives where technology access is constrained.,9,3.5421486,8.564736
08_defense_industrialisation_through_offsets_the_case_of_japan_pdf__cmo_008,08-defense-industrialisation-through-offsets-the-case-of-japan.pdf,"Japan faces higher costs for autonomous development and production, strengthening the tension between autonomy and efficiency.",9,3.5365837,8.502554
08_defense_industrialisation_through_offsets_the_case_of_japan_pdf__cmo_009,08-defense-industrialisation-through-offsets-the-case-of-japan.pdf,Defence production capability develops via two-way civil–military technology diffusion rather than technological isolation.,0,4.399409,7.615278
08_defense_industrialisation_through_offsets_the_case_of_japan_pdf__cmo_010,08-defense-industrialisation-through-offsets-the-case-of-japan.pdf,Japanese value-added and subcontractor participation expands across successive Boeing programmes.,9,3.6042223,8.461939
